height,c,L,size,attack_cost
1879000,0.2,240,934050,2624
1879000,0.35,100,1032674,1913
1879000,0.35,144,1072254,2755
1879000,0.35,192,1139736,3674
1879000,0.35,240,1204998,4592
1879000,0.5,100,1440799,2733
1879000,0.5,144,1478884,3936
1879000,0.5,192,1559267,5248
1879000,0.5,240,1606387,6560
1879000,0.65,100,2138846,3553
1879000,0.65,144,2188660,5117
1879000,0.65,192,2241519,6822
1879000,0.65,240,2274346,8528
1879000,0.8,100,3852434,4373
1879000,0.8,144,3856599,6298
1879000,0.8,192,3871459,8397
1879000,0.8,240,3901942,10496
1904000,0.2,100,736099,1093
1904000,0.2,144,787367,1574
1904000,0.2,192,860925,2099
1904000,0.2,240,930146,2624
1904000,0.35,100,1026574,1913
1904000,0.35,144,1083289,2755
1904000,0.35,192,1133990,3674
1904000,0.35,240,1203967,4592
1904000,0.5,100,1446710,2733
1904000,0.5,144,1502741,3936
1904000,0.5,192,1544438,5248
1904000,0.5,240,1606497,6560
1904000,0.65,100,2174714,3553
1904000,0.65,144,2199152,5117
1904000,0.65,192,2245911,6822
1904000,0.65,240,2284893,8528
1904000,0.8,100,3862792,4373
1904000,0.8,144,3868909,6298
1904000,0.8,192,3879322,8397
1904000,0.8,240,3934992,10496
1929000,0.2,100,733171,1093
1929000,0.2,144,791515,1574
1929000,0.2,192,851165,2099
1929000,0.2,240,933562,2624
1929000,0.35,100,1030045,1913
1929000,0.35,144,1071089,2755
1929000,0.35,192,1137894,3674
1929000,0.35,240,1219449,4592
1929000,0.5,100,1461838,2733
1929000,0.5,144,1472052,3936
1929000,0.5,192,1564202,5248
1929000,0.5,240,1591369,6560
1929000,0.65,100,2179161,3553
1929000,0.65,144,2200482,5117
